step,t_ms,v,g_e,g_i,g_i_slow,g_nmda,adaptation,i_e,i_i,i_i_slow,i_nmda,i_adapt,v_noise,ge_noise,gi_noise,spiked
719,71.9000,-75.00000000,0.20858549,0.00000000,0.00000000,0.00000000,0.00000000,15.64391155,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
720,72.0000,-75.00000000,0.22839610,0.00000000,0.00000000,0.00000000,0.00000000,17.12970749,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
721,72.1000,-75.00000000,0.24640705,0.00000000,0.00000000,0.00000000,0.00000000,18.48052843,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
722,72.2000,-75.00000000,0.22402255,0.00000000,0.00000000,0.00000000,0.00000000,16.80169149,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
723,72.3000,-75.00000000,0.22506724,0.00000000,0.00000000,0.00000000,0.00000000,16.88004314,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
724,72.4000,-75.00000000,0.20462133,0.00000000,0.00000000,0.00000000,0.00000000,15.34659998,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
725,72.5000,-75.00000000,0.20742850,0.00000000,0.00000000,0.00000000,0.00000000,15.55713731,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
726,72.6000,-75.00000000,0.18858495,0.00000000,0.00000000,0.00000000,0.00000000,14.14387162,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
727,72.7000,-75.00000000,0.17145323,0.00000000,0.00000000,0.00000000,0.00000000,12.85899201,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
728,72.8000,-75.00000000,0.15587781,0.00000000,0.00000000,0.00000000,0.00000000,11.69083543,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
729,72.9000,-75.00000000,0.14171731,0.00000000,0.00000000,0.00000000,0.00000000,10.62879836,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
730,73.0000,-75.00000000,0.12884321,0.00000000,0.00000000,0.00000000,0.00000000,9.66324051,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
731,73.1000,-75.00000000,0.11713863,0.00000000,0.00000000,0.00000000,0.00000000,8.78539737,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
732,73.2000,-75.00000000,0.10649734,0.00000000,0.00000000,0.00000000,0.00000000,7.98730062,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
733,73.3000,-75.00000000,0.09682274,0.00000000,0.00000000,0.00000000,0.00000000,7.26170582,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
734,73.4000,-75.00000000,0.08802702,0.00000000,0.00000000,0.00000000,0.00000000,6.60202663,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
735,73.5000,-75.00000000,0.12168467,0.00000000,0.00000000,0.00000000,0.00000000,9.12635040,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
736,73.6000,-75.00000000,0.19910453,0.00000000,0.00000000,0.00000000,0.00000000,14.93283994,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
737,73.7000,-75.00000000,0.22783696,0.00000000,0.00000000,0.00000000,0.00000000,17.08777197,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
738,73.8000,-75.00000000,0.24589870,0.00000000,0.00000000,0.00000000,0.00000000,18.44240249,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
739,73.9000,-75.00000000,0.22356039,0.00000000,0.00000000,0.00000000,0.00000000,16.76702905,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
740,74.0000,-75.00000000,0.24201063,0.00000000,0.00000000,0.00000000,0.00000000,18.15079699,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
741,74.1000,-75.00000000,0.22002552,0.00000000,0.00000000,0.00000000,0.00000000,16.50191403,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
742,74.2000,-75.00000000,0.22143331,0.00000000,0.00000000,0.00000000,0.00000000,16.60749853,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
743,74.3000,-75.00000000,0.22271322,0.00000000,0.00000000,0.00000000,0.00000000,16.70349135,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
744,74.4000,-75.00000000,0.20248116,0.00000000,0.00000000,0.00000000,0.00000000,15.18608678,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
745,74.5000,-75.00000000,0.18408705,0.00000000,0.00000000,0.00000000,0.00000000,13.80652864,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
746,74.6000,-75.00000000,0.16736393,0.00000000,0.00000000,0.00000000,0.00000000,12.55229446,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
747,74.7000,-75.00000000,0.15215999,0.00000000,0.00000000,0.00000000,0.00000000,11.41199939,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
748,74.8000,-75.00000000,0.13833724,0.00000000,0.00000000,0.00000000,0.00000000,10.37529277,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
749,74.9000,-75.00000000,0.12577019,0.00000000,0.00000000,0.00000000,0.00000000,9.43276427,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
750,75.0000,-75.00000000,0.11434478,0.00000000,0.00000000,0.00000000,0.00000000,8.57585841,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
751,75.1000,-75.00000000,0.10395729,0.00000000,0.00000000,0.00000000,0.00000000,7.79679692,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
752,75.2000,-73.99233831,0.09451344,0.00000000,0.00000000,0.00000000,0.00000000,6.99327058,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
753,75.3000,-72.74122962,0.12758184,0.00000000,0.00000000,0.00000000,0.00000000,9.28046012,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
754,75.4000,-71.61928986,0.11599185,0.00000000,0.00000000,0.00000000,0.00000000,8.30725424,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
755,75.5000,-69.91464271,0.19392887,0.00000000,0.00000000,0.00000000,0.00000000,13.55846771,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
756,75.6000,-68.04751280,0.22313147,0.00000000,0.00000000,0.00000000,0.00000000,15.18354179,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
757,75.7000,-66.11599919,0.24162068,0.00000000,0.00000000,0.00000000,0.00000000,15.97499247,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
758,75.8000,-64.14272441,0.25843026,0.00000000,0.00000000,0.00000000,0.00000000,16.57642063,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
759,75.9000,-62.42095298,0.23495353,0.00000000,0.00000000,0.00000000,0.00000000,14.66602334,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
760,76.0000,-60.91620539,0.21360952,0.00000000,0.00000000,0.00000000,0.00000000,13.01228120,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
761,76.1000,-59.45618336,0.21560016,0.00000000,0.00000000,0.00000000,0.00000000,12.81876281,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
762,76.2000,-58.04098305,0.21740997,0.00000000,0.00000000,0.00000000,0.00000000,12.61868846,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
763,76.3000,-56.80706929,0.19765968,0.00000000,0.00000000,0.00000000,0.00000000,11.22846692,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
764,76.4000,-55.73079929,0.17970357,0.00000000,0.00000000,0.00000000,0.00000000,10.01502348,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
765,76.5000,-75.00000000,0.16337866,0.00000000,0.00000000,0.00000000,0.00000000,12.25339925,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,1
766,76.6000,-75.00000000,0.14853676,0.00000000,0.00000000,0.00000000,0.00000000,11.14025688,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
767,76.7000,-75.00000000,0.13504315,0.00000000,0.00000000,0.00000000,0.00000000,10.12823631,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
768,76.8000,-75.00000000,0.12277535,0.00000000,0.00000000,0.00000000,0.00000000,9.20815130,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
769,76.9000,-75.00000000,0.11162200,0.00000000,0.00000000,0.00000000,0.00000000,8.37165008,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
770,77.0000,-75.00000000,0.10148186,0.00000000,0.00000000,0.00000000,0.00000000,7.61113961,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
771,77.1000,-75.00000000,0.09226289,0.00000000,0.00000000,0.00000000,0.00000000,6.91971661,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
772,77.2000,-75.00000000,0.12553574,0.00000000,0.00000000,0.00000000,0.00000000,9.41518029,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
773,77.3000,-75.00000000,0.20260575,0.00000000,0.00000000,0.00000000,0.00000000,15.19543150,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
774,77.4000,-75.00000000,0.18420033,0.00000000,0.00000000,0.00000000,0.00000000,13.81502445,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
775,77.5000,-75.00000000,0.21428670,0.00000000,0.00000000,0.00000000,0.00000000,16.07150282,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
776,77.6000,-75.00000000,0.23357940,0.00000000,0.00000000,0.00000000,0.00000000,17.51845484,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
777,77.7000,-75.00000000,0.25111947,0.00000000,0.00000000,0.00000000,0.00000000,18.83396059,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
778,77.8000,-75.00000000,0.22830689,0.00000000,0.00000000,0.00000000,0.00000000,17.12301662,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
779,77.9000,-75.00000000,0.20756668,0.00000000,0.00000000,0.00000000,0.00000000,15.56750088,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
780,78.0000,-75.00000000,0.21010628,0.00000000,0.00000000,0.00000000,0.00000000,15.75797079,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
781,78.1000,-75.00000000,0.21241517,0.00000000,0.00000000,0.00000000,0.00000000,15.93113774,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
782,78.2000,-75.00000000,0.19311862,0.00000000,0.00000000,0.00000000,0.00000000,14.48389652,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
783,78.3000,-75.00000000,0.17557504,0.00000000,0.00000000,0.00000000,0.00000000,13.16812784,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
784,78.4000,-75.00000000,0.15962518,0.00000000,0.00000000,0.00000000,0.00000000,11.97188826,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
785,78.5000,-75.00000000,0.14512426,0.00000000,0.00000000,0.00000000,0.00000000,10.88431935,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
786,78.6000,-75.00000000,0.13194065,0.00000000,0.00000000,0.00000000,0.00000000,9.89554906,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
787,78.7000,-75.00000000,0.11995470,0.00000000,0.00000000,0.00000000,0.00000000,8.99660218,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
788,78.8000,-75.00000000,0.10905758,0.00000000,0.00000000,0.00000000,0.00000000,8.17931884,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
789,78.9000,-75.00000000,0.09915041,0.00000000,0.00000000,0.00000000,0.00000000,7.43628042,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
790,79.0000,-75.00000000,0.09014323,0.00000000,0.00000000,0.00000000,0.00000000,6.76074226,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
791,79.1000,-75.00000000,0.12360864,0.00000000,0.00000000,0.00000000,0.00000000,9.27064773,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
792,79.2000,-75.00000000,0.20085372,0.00000000,0.00000000,0.00000000,0.00000000,15.06402879,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
793,79.3000,-75.00000000,0.22942724,0.00000000,0.00000000,0.00000000,0.00000000,17.20704316,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
794,79.4000,-75.00000000,0.20858526,0.00000000,0.00000000,0.00000000,0.00000000,15.64389415,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
795,79.5000,-75.00000000,0.22839589,0.00000000,0.00000000,0.00000000,0.00000000,17.12969167,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
796,79.6000,-75.00000000,0.24640685,0.00000000,0.00000000,0.00000000,0.00000000,18.48051405,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
797,79.7000,-75.00000000,0.22402238,0.00000000,0.00000000,0.00000000,0.00000000,16.80167842,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
798,79.8000,-75.00000000,0.22506708,0.00000000,0.00000000,0.00000000,0.00000000,16.88003125,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
799,79.9000,-75.00000000,0.20462119,0.00000000,0.00000000,0.00000000,0.00000000,15.34658917,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
800,80.0000,-75.00000000,0.20742837,0.00000000,0.00000000,0.00000000,0.00000000,15.55712748,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
801,80.1000,-75.00000000,0.18858484,0.00000000,0.00000000,0.00000000,0.00000000,14.14386268,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
802,80.2000,-75.00000000,0.17145312,0.00000000,0.00000000,0.00000000,0.00000000,12.85898389,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
803,80.3000,-75.00000000,0.15587771,0.00000000,0.00000000,0.00000000,0.00000000,11.69082805,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
804,80.4000,-75.00000000,0.14171722,0.00000000,0.00000000,0.00000000,0.00000000,10.62879164,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
805,80.5000,-75.00000000,0.12884313,0.00000000,0.00000000,0.00000000,0.00000000,9.66323440,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
806,80.6000,-75.00000000,0.11713856,0.00000000,0.00000000,0.00000000,0.00000000,8.78539182,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
807,80.7000,-75.00000000,0.10649727,0.00000000,0.00000000,0.00000000,0.00000000,7.98729557,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
808,80.8000,-73.97328845,0.09682268,0.00000000,0.00000000,0.00000000,0.00000000,7.16229226,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
809,80.9000,-73.04457185,0.08802697,0.00000000,0.00000000,0.00000000,0.00000000,6.42989205,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
810,81.0000,-71.86844656,0.12168462,0.00000000,0.00000000,0.00000000,0.00000000,8.74528471,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
811,81.1000,-70.11381156,0.19910449,0.00000000,0.00000000,0.00000000,0.00000000,13.95997445,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
812,81.2000,-68.20249954,0.22783692,0.00000000,0.00000000,0.00000000,0.00000000,15.53904728,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
813,81.3000,-66.23243566,0.24589866,0.00000000,0.00000000,0.00000000,0.00000000,16.28646730,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
814,81.4000,-64.50812267,0.22356035,0.00000000,0.00000000,0.00000000,0.00000000,14.42145866,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
815,81.5000,-62.72132126,0.24201060,0.00000000,0.00000000,0.00000000,0.00000000,15.17922429,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
816,81.6000,-61.16072057,0.22002549,0.00000000,0.00000000,0.00000000,0.00000000,13.45691762,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
817,81.7000,-59.65196937,0.22143329,0.00000000,0.00000000,0.00000000,0.00000000,13.20893170,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
818,81.8000,-58.19433671,0.22271319,0.00000000,0.00000000,0.00000000,0.00000000,12.96064662,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
819,81.9000,-56.92391279,0.20248114,0.00000000,0.00000000,0.00000000,0.00000000,11.52601850,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
820,82.0000,-55.81612429,0.18408703,0.00000000,0.00000000,0.00000000,0.00000000,10.27502449,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
821,82.1000,-75.00000000,0.16736391,0.00000000,0.00000000,0.00000000,0.00000000,12.55229313,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,1
822,82.2000,-75.00000000,0.15215998,0.00000000,0.00000000,0.00000000,0.00000000,11.41199818,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
823,82.3000,-75.00000000,0.13833722,0.00000000,0.00000000,0.00000000,0.00000000,10.37529167,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
824,82.4000,-75.00000000,0.12577018,0.00000000,0.00000000,0.00000000,0.00000000,9.43276327,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
825,82.5000,-75.00000000,0.11434477,0.00000000,0.00000000,0.00000000,0.00000000,8.57585750,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
826,82.6000,-75.00000000,0.10395728,0.00000000,0.00000000,0.00000000,0.00000000,7.79679610,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
827,82.7000,-75.00000000,0.09451343,0.00000000,0.00000000,0.00000000,0.00000000,7.08850741,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
828,82.8000,-75.00000000,0.12758183,0.00000000,0.00000000,0.00000000,0.00000000,9.56863753,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
829,82.9000,-75.00000000,0.11599185,0.00000000,0.00000000,0.00000000,0.00000000,8.69938846,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
830,83.0000,-75.00000000,0.19392886,0.00000000,0.00000000,0.00000000,0.00000000,14.54466474,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
831,83.1000,-75.00000000,0.22313147,0.00000000,0.00000000,0.00000000,0.00000000,16.73485999,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
832,83.2000,-75.00000000,0.24162067,0.00000000,0.00000000,0.00000000,0.00000000,18.12155029,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
833,83.3000,-75.00000000,0.25843025,0.00000000,0.00000000,0.00000000,0.00000000,19.38226871,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
834,83.4000,-75.00000000,0.23495353,0.00000000,0.00000000,0.00000000,0.00000000,17.62151447,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
835,83.5000,-75.00000000,0.21360951,0.00000000,0.00000000,0.00000000,0.00000000,16.02071342,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
836,83.6000,-75.00000000,0.21560016,0.00000000,0.00000000,0.00000000,0.00000000,16.17001189,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
837,83.7000,-75.00000000,0.21740997,0.00000000,0.00000000,0.00000000,0.00000000,16.30574755,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
838,83.8000,-75.00000000,0.19765967,0.00000000,0.00000000,0.00000000,0.00000000,14.82447545,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
839,83.9000,-75.00000000,0.17970356,0.00000000,0.00000000,0.00000000,0.00000000,13.47776736,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
840,84.0000,-75.00000000,0.16337865,0.00000000,0.00000000,0.00000000,0.00000000,12.25339903,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
841,84.1000,-75.00000000,0.14853676,0.00000000,0.00000000,0.00000000,0.00000000,11.14025668,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
842,84.2000,-75.00000000,0.13504315,0.00000000,0.00000000,0.00000000,0.00000000,10.12823613,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
843,84.3000,-75.00000000,0.12277535,0.00000000,0.00000000,0.00000000,0.00000000,9.20815114,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
844,84.4000,-75.00000000,0.11162200,0.00000000,0.00000000,0.00000000,0.00000000,8.37164993,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
845,84.5000,-75.00000000,0.10148186,0.00000000,0.00000000,0.00000000,0.00000000,7.61113947,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
846,84.6000,-75.00000000,0.09226289,0.00000000,0.00000000,0.00000000,0.00000000,6.91971649,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
847,84.7000,-75.00000000,0.12553574,0.00000000,0.00000000,0.00000000,0.00000000,9.41518018,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
848,84.8000,-75.00000000,0.20260575,0.00000000,0.00000000,0.00000000,0.00000000,15.19543140,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
849,84.9000,-75.00000000,0.18420032,0.00000000,0.00000000,0.00000000,0.00000000,13.81502436,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
850,85.0000,-75.00000000,0.21428670,0.00000000,0.00000000,0.00000000,0.00000000,16.07150273,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
851,85.1000,-75.00000000,0.23357940,0.00000000,0.00000000,0.00000000,0.00000000,17.51845476,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
852,85.2000,-75.00000000,0.25111947,0.00000000,0.00000000,0.00000000,0.00000000,18.83396053,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
853,85.3000,-75.00000000,0.22830689,0.00000000,0.00000000,0.00000000,0.00000000,17.12301656,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
854,85.4000,-75.00000000,0.20756668,0.00000000,0.00000000,0.00000000,0.00000000,15.56750082,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
855,85.5000,-75.00000000,0.21010628,0.00000000,0.00000000,0.00000000,0.00000000,15.75797074,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
856,85.6000,-75.00000000,0.21241517,0.00000000,0.00000000,0.00000000,0.00000000,15.93113769,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
857,85.7000,-75.00000000,0.19311862,0.00000000,0.00000000,0.00000000,0.00000000,14.48389647,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
858,85.8000,-75.00000000,0.17557504,0.00000000,0.00000000,0.00000000,0.00000000,13.16812780,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
859,85.9000,-75.00000000,0.15962518,0.00000000,0.00000000,0.00000000,0.00000000,11.97188823,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
860,86.0000,-75.00000000,0.14512426,0.00000000,0.00000000,0.00000000,0.00000000,10.88431932,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
